Source,Predicate,Target
http://example.org/fraud#Account_A068,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U081,http://example.org/fraud#name,Marcus Cox
http://example.org/fraud#Merchant_M017,http://example.org/fraud#location,East Brian
http://example.org/fraud#Transaction_T096,http://example.org/fraud#timestamp,2025-01-02 17:15:06
http://example.org/fraud#User_U086,http://example.org/fraud#email,bclark@alvarez.com
http://example.org/fraud#Device_D094,http://example.org/fraud#lastUsedTimestamp,2025-02-05 17:45:13
http://example.org/fraud#User_U096,http://example.org/fraud#ipAddress,172.28.37.196
http://example.org/fraud#Device_D005,http://example.org/fraud#lastUsedTimestamp,2025-01-18 23:49:07
http://example.org/fraud#User_U061,http://example.org/fraud#dateJoined,2025-01-16T00:00:00
http://example.org/fraud#Transaction_T008,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M014
http://example.org/fraud#Device_D005,http://example.org/fraud#deviceOS,macOS
http://example.org/fraud#Transaction_T021,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A063
http://example.org/fraud#User_U030,http://example.org/fraud#ipAddress,192.168.87.121
http://example.org/fraud#Device_D052,http://example.org/fraud#deviceOS,Android
http://example.org/fraud#Device_D071,http://example.org/fraud#geolocation,"24.6213, 179.1824"
http://example.org/fraud#Merchant_M014,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Merchant
http://example.org/fraud#Device_D046,http://example.org/fraud#lastUsedTimestamp,2025-01-01 10:45:06
http://example.org/fraud#Account_A088,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Account_A084,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U084
http://example.org/fraud#Device_D021,http://example.org/fraud#deviceOS,macOS
http://example.org/fraud#User_U068,http://example.org/fraud#dateJoined,2025-01-25T00:00:00
http://example.org/fraud#User_U078,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Account_A050,http://example.org/fraud#balance,5421.51
http://example.org/fraud#User_U010,http://example.org/fraud#phone,027.180.7153x823
http://example.org/fraud#Device_D034,http://example.org/fraud#deviceOS,Android
http://example.org/fraud#Transaction_T064,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#User_U042,http://example.org/fraud#address,"886 Kimberly Groves Suite 202, North Kimberlyton, NC 09673"
http://example.org/fraud#Device_D039,http://example.org/fraud#lastUsedTimestamp,2025-01-12 18:54:08
http://example.org/fraud#Device_D060,http://example.org/fraud#deviceOS,macOS
http://example.org/fraud#Account_A069,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Transaction_T016,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A083
http://example.org/fraud#Device_D063,http://example.org/fraud#geolocation,"-12.4364, -44.7442"
http://example.org/fraud#Account_A073,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U073
http://example.org/fraud#Account_A050,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Transaction_T069,http://example.org/fraud#amount,3845.46
http://example.org/fraud#Account_A021,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Transaction_T080,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A089
http://example.org/fraud#Account_A098,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Transaction_T023,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U018,http://example.org/fraud#name,Christopher Nielsen
http://example.org/fraud#Device_D068,http://example.org/fraud#lastUsedTimestamp,2025-01-11 01:01:25
http://example.org/fraud#Device_D010,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T096,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A023
http://example.org/fraud#Transaction_T029,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A037
http://example.org/fraud#User_U021,http://example.org/fraud#ipAddress,10.121.166.108
http://example.org/fraud#Transaction_T025,http://example.org/fraud#amount,2035.59
http://example.org/fraud#User_U056,http://example.org/fraud#email,sarah25@brown-benson.com
http://example.org/fraud#Transaction_T083,http://example.org/fraud#amount,3273.73
http://example.org/fraud#Account_A026,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U026
http://example.org/fraud#Device_D063,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T046,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Transaction_T024,http://example.org/fraud#location,Pughland
http://example.org/fraud#Transaction_T035,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M009
http://example.org/fraud#Merchant_M015,http://example.org/fraud#name,Jordan-Carter
http://example.org/fraud#User_U065,http://example.org/fraud#email,andersondonald@yahoo.com
http://example.org/fraud#Transaction_T056,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Merchant_M015,http://example.org/fraud#location,Hayeston
http://example.org/fraud#User_U096,http://example.org/fraud#name,Leslie Riley
http://example.org/fraud#Transaction_T072,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M012
http://example.org/fraud#Device_D007,http://example.org/fraud#lastUsedTimestamp,2025-02-04 04:55:47
http://example.org/fraud#Device_D028,http://example.org/fraud#lastUsedTimestamp,2025-02-06 12:57:10
http://example.org/fraud#Device_D064,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Account_A019,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U019
http://example.org/fraud#Device_D016,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#Account_A063,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Device_D047,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Device_D093,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#User_U040,http://example.org/fraud#address,"92545 Wallace Manor Suite 295, Woodside, CO 91897"
http://example.org/fraud#Transaction_T007,http://example.org/fraud#timestamp,2025-01-09 05:33:31
http://example.org/fraud#User_U005,http://example.org/fraud#dateJoined,2025-01-02T00:00:00
http://example.org/fraud#Device_D004,http://example.org/fraud#lastUsedTimestamp,2025-02-06 11:29:07
http://example.org/fraud#Account_A087,http://example.org/fraud#balance,3423.62
http://example.org/fraud#Device_D079,http://example.org/fraud#geolocation,"-28.6236, -165.3863"
http://example.org/fraud#Transaction_T014,http://example.org/fraud#amount,58.95
http://example.org/fraud#User_U006,http://example.org/fraud#address,"0091 Sean Fall Apt. 779, West Lisatown, VA 64710"
http://example.org/fraud#Transaction_T002,http://example.org/fraud#amount,2479.21
http://example.org/fraud#Account_A013,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Transaction_T073,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A021
http://example.org/fraud#Device_D092,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#User_U038,http://example.org/fraud#name,Michele Cox
http://example.org/fraud#Transaction_T076,http://example.org/fraud#timestamp,2025-01-24 02:13:08
http://example.org/fraud#Device_D077,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Transaction_T089,http://example.org/fraud#timestamp,2025-01-26 09:02:02
http://example.org/fraud#Device_D075,http://example.org/fraud#deviceOS,macOS
http://example.org/fraud#Account_A081,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U081
http://example.org/fraud#User_U002,http://example.org/fraud#email,gallagherdouglas@gmail.com
http://example.org/fraud#User_U084,http://example.org/fraud#name,Rachel White
http://example.org/fraud#User_U062,http://example.org/fraud#ipAddress,10.54.247.75
http://example.org/fraud#User_U015,http://example.org/fraud#ipAddress,192.168.181.24
http://example.org/fraud#User_U026,http://example.org/fraud#email,ginafigueroa@hanson-hammond.com
http://example.org/fraud#User_U013,http://example.org/fraud#phone,582.826.1432x64473
http://example.org/fraud#Account_A045,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Transaction_T012,http://example.org/fraud#location,East Kaitlinborough
http://example.org/fraud#User_U021,http://example.org/fraud#name,Douglas Marshall
http://example.org/fraud#Transaction_T057,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Account_A094,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Merchant_M019,http://example.org/fraud#location,Jillianborough
http://example.org/fraud#Transaction_T025,http://example.org/fraud#timestamp,2025-02-07 10:35:52
http://example.org/fraud#Transaction_T069,http://example.org/fraud#location,South Mark
http://example.org/fraud#Account_A094,http://example.org/fraud#accountType,Checking
http://example.org/fraud#User_U058,http://example.org/fraud#address,"15759 Salazar Grove, South Bradley, OK 95065"
http://example.org/fraud#Transaction_T093,http://example.org/fraud#timestamp,2025-01-28 23:14:31
http://example.org/fraud#Transaction_T080,http://example.org/fraud#amount,2957.99
http://example.org/fraud#Device_D038,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Device_D035,http://example.org/fraud#lastUsedTimestamp,2025-02-01 19:49:37
http://example.org/fraud#User_U017,http://example.org/fraud#name,Charles Valentine
http://example.org/fraud#Account_A036,http://example.org/fraud#accountType,Checking
http://example.org/fraud#User_U089,http://example.org/fraud#dateJoined,2025-02-07T00:00:00
http://example.org/fraud#Transaction_T017,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A069
http://example.org/fraud#Transaction_T068,http://example.org/fraud#amount,796.95
http://example.org/fraud#Device_D083,http://example.org/fraud#geolocation,"88.0708, -18.6034"
http://example.org/fraud#User_U099,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U003,http://example.org/fraud#phone,6707061420
http://example.org/fraud#Device_D057,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#User_U068,http://example.org/fraud#phone,4532071785
http://example.org/fraud#Transaction_T003,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M010
http://example.org/fraud#Transaction_T003,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Device_D014,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Transaction_T025,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#User_U025,http://example.org/fraud#name,Barbara Molina
http://example.org/fraud#Merchant_M008,http://example.org/fraud#location,Port Perry
http://example.org/fraud#Merchant_M018,http://example.org/fraud#category,Fashion
http://example.org/fraud#User_U091,http://example.org/fraud#name,Laura Torres
http://example.org/fraud#Transaction_T055,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A069
http://example.org/fraud#Transaction_T018,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A021
http://example.org/fraud#Device_D079,http://example.org/fraud#deviceOS,macOS
http://example.org/fraud#Transaction_T052,http://example.org/fraud#timestamp,2025-01-17 08:15:36
http://example.org/fraud#Device_D044,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Merchant_M009,http://example.org/fraud#name,Boone LLC
http://example.org/fraud#User_U046,http://example.org/fraud#ipAddress,192.168.40.132
http://example.org/fraud#Device_D053,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#Device_D089,http://example.org/fraud#deviceOS,iOS
http://example.org/fraud#Account_A041,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U041
http://example.org/fraud#Account_A079,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U079
http://example.org/fraud#User_U029,http://example.org/fraud#dateJoined,2025-02-05T00:00:00
http://example.org/fraud#User_U081,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Transaction_T054,http://example.org/fraud#amount,654.9
http://example.org/fraud#Device_D078,http://example.org/fraud#geolocation,"39.7091, 43.2341"
http://example.org/fraud#User_U077,http://example.org/fraud#phone,+1-286-469-5068
http://example.org/fraud#Account_A082,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U082
http://example.org/fraud#User_U083,http://example.org/fraud#phone,+1-486-315-4168x049
http://example.org/fraud#Device_D024,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Account_A087,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Device_D045,http://example.org/fraud#deviceOS,macOS
http://example.org/fraud#Transaction_T021,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#Transaction_T013,http://example.org/fraud#timestamp,2025-02-10 20:49:43
http://example.org/fraud#Transaction_T023,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M014
http://example.org/fraud#User_U033,http://example.org/fraud#name,Robert Carter
http://example.org/fraud#Transaction_T041,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Transaction_T079,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A056
http://example.org/fraud#Account_A012,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Device_D085,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Account_A029,http://example.org/fraud#balance,7764.83
